id,title,author,genre,story,thumbnail_url,webtoon_url
335,만능잡캐,홍실,판타지,"좀비들로 뒤덮여버린 세상. 그런데 이 아포칼립스... 해볼만 하겠는데?!
[전문가에게서 스킬을 '전수'받을 수 있습니다.] 
멘탈케어, 목조건축, 천마신공, 동물교감, 기계공학, 연주 등등.. 배울 게 너무 많아서 문제다! 뭐든 다 잘하는, 준비된 생존자의 질주가 시작된다!",https://image-comic.pstatic.net/webtoon/783117/thumbnail/thumbnail_IMAG21_7364620379494637924.jpg,https://comic.naver.com/webtoon/list?titleId=783117&tab=thu
336,당신의 그림자를 그만두었을 때,봉이,로맨스,"이네스의 전부였던 남편, 라이언.
이네스는 자신의 그림으로 라이언을 <신의 손을 가진 화가>로 만들었고
평생 라이언의 그림자로 살아왔지만 그래도 행복했다.
아니, 행복했었다.
라이언이 불륜을 저지르는 것도 모자라 자신을 죽음에 이르게 하기 전까진.
후회만 가득한 삶이 끝나갈 때, 과거로 돌아왔다.
이네스에게 모든 것을 되찾을 기회가 온 것이다.",https://image-comic.pstatic.net/webtoon/807406/thumbnail/thumbnail_IMAG21_6fbae7f4-b275-4c27-8ae0-23549dc8a84e.jpg,https://comic.naver.com/webtoon/list?titleId=807406&tab=thu
337,돈내놔,은류,액션,"특수부대에서 강제 전역을 당한 후 평범한 삶을 살아가던 주혁은
안경을 통해 갑작스럽고 이상한 미션들을 받게 된다.
될 대로 되라는 심정으로 해당 미션을 수행했더니...
돈이 미친 듯이 복사되기 시작한다…?!!
돈맛을 본 주혁은 본격적으로 게임에 참여해 압도적인 피지컬을 바탕으로 돈과 목숨을 저울질하는 게임 속 참가자들을 압도하는 이레귤러가 되어간다!!",https://image-comic.pstatic.net/webtoon/812560/thumbnail/thumbnail_IMAG21_72e2af78-cf9b-4a45-9e31-e9ccf1a3ee25.jpg,https://comic.naver.com/webtoon/list?titleId=812560&tab=thu
338,썩은 핑크의 법칙,힙합신선,드라마,"머리는 좋지만 나사 하나 빠져 있는 신입생 '배금주'는
'장한울'을 보고 동아리 가입을 결심한다.
하지만 한울이와 가까워질수록 과거의 그림자는 금주의 감정이 앞으로 나아가는 것을 붙잡기 시작하는데...
순애보단 소유를, 설렘보다는 절대적인 확신을 추구하는 금주가 정말 원하는 건 무엇일까?
'힙합신선'이 선보이는 달달한 매운 맛. (배 아플 정도는 아님!)",https://image-comic.pstatic.net/webtoon/808286/thumbnail/thumbnail_IMAG21_88006dbe-f2eb-4d28-bc1b-b609c1edb318.jpg,https://comic.naver.com/webtoon/list?titleId=808286&tab=thu
339,킬더킹,마사토끼,드라마,"왕의 재능이란 무엇일까?
왕좌의 새로운 주인, 진정한 왕에 걸맞는 재능을 가려내는 게임이 시작된다!",https://image-comic.pstatic.net/webtoon/670145/thumbnail/thumbnail_IMAG21_3905854744587100517.jpg,https://comic.naver.com/webtoon/list?titleId=670145&tab=thu
340,학생만 하면 안 될까요?,글비,판타지,"평범한 학생으로 살고 싶은 소년 고풍림.
그는 감정을 먹고 태어나는 '업귀'를 퇴마하며
누구보다도 피곤한 삶을 살고 있는데....

아니, 됐다고요! 저는 그냥, 제발, 평범하게...
학생만 하면 안 될까요?",https://image-comic.pstatic.net/webtoon/817631/thumbnail/thumbnail_IMAG21_d9f54b38-3062-4cfb-9215-d7b79ef87e77.jpg,https://comic.naver.com/webtoon/list?titleId=817631&tab=thu
341,관계중독,오얏,스릴러,"잘나가는 것에 대한 환상을 품고 있던 평범한 여고생 '설단아'는 우연히 노는 아이들 무리와 친해진 후 그 무리에 적응하려 애쓰는 중이다. 그러던 중 전혀 못 알아볼 정도로 외면도, 내면도 끔찍하게 변한 단아의 '첫사랑'이 전학 오고, 과거 설단아와의 추억에 갇혀버린 첫사랑은 단아에게 소름 끼치게 집착한다. 간신히 무리에 적응 중이던 단아에겐 악몽 같은 일이다. 설상가상으로 무리의 대장 격인 불량아와도 그로 인해 트러블이 생기는데...",https://image-comic.pstatic.net/webtoon/800007/thumbnail/thumbnail_IMAG21_94598f8a-9416-450c-b729-105a30afb676.jpg,https://comic.naver.com/webtoon/list?titleId=800007&tab=thu
342,코인 리벤지,박성현,액션,"코인 가격을 조작하는 세력에 의해 가족을 잃은 천재 대학생 유범.
복수를 위해 신분을 숨기고 코인 조폭 세력 'ONE'에 잠입한다.
그는 천재적인 두뇌를 활용하여 자신의 인생을 망가트린 코인 세력에게 피의 복수를 시작한다.
<사장님을 잠금해제> 박성현 작가의 가상화폐 범죄 느와르 신작.",https://image-comic.pstatic.net/webtoon/801998/thumbnail/thumbnail_IMAG21_6607e2c4-b8bd-4145-94f6-ed96d1ec27a2.jpg,https://comic.naver.com/webtoon/list?titleId=801998&tab=thu
343,만물의 영장,보민,개그,"바다에 빠져 실종된 후, 무인도에서 7년 만에 살아 돌아온 우영장의 좌충우돌 문명 적응기!
그의 몸은 단단한 근육질로 변했고 온갖 동물과의 의사소통은 물론, 특별한 능력까지 구사하며 사건사고가 끊이질 않는다.
과연 영장은 밀림보다 무섭다는 도시에서 살아남을 수 있을까?",https://image-comic.pstatic.net/webtoon/729964/thumbnail/thumbnail_IMAG21_3625061d-dadd-4e0c-96cd-9fcf1fe584c9.jpg,https://comic.naver.com/webtoon/list?titleId=729964&tab=thu
344,나의 불편한 상사,탄지,로맨스,"결혼까지 생각했던 남자친구에게 잠수이별을 당한 세라,
이직 첫날 새 직장에서 남자친구의 뒤통수를 발견하고 냅다 커피를 부었는데
알고 보니 생판 처음 보는 남자, 그리고 앞으로 매일 봐야 할 자신의 상사였다?
일생일대 최대의 위기에 봉착한 오세라의 오피스 로맨스 코미디.",https://image-comic.pstatic.net/webtoon/799165/thumbnail/thumbnail_IMAG21_e4cf53a5-8d69-435d-95eb-a68a0128580e.jpg,https://comic.naver.com/webtoon/list?titleId=799165&tab=thu
345,쌍둥이 영애가 남장을 하는 이유,아마미야 레이,판타지,"폭군 황태자의 음모에 의해 처형된 리나리는 눈을 떠보니 3년 전의 세계로 돌아와 있었다.
두 번째 인생은 운명을 바꿔놓을 거야! 그녀가 선택한 방법은... 쌍둥이 동생 리암을 대신하여 남장을 하고 폴티스 학원에 입학하는 것! 
하지만 남장한 리나리는 황태자가 이끄는 4인조 '퍼시어스'의 눈에 띄는데...!? 
절대 들키면 안되는 이세계 학원 러브스토리!",https://image-comic.pstatic.net/webtoon/812164/thumbnail/thumbnail_IMAG21_89ab296b-1a3e-4b93-8a00-383f9d76a0c3.jpg,https://comic.naver.com/webtoon/list?titleId=812164&tab=thu
346,그 악룡은 무엇을 위해 사는가,호나란,로맨스,"제국을 멸망시키러 나타난 악룡 라베스의 제물로 바쳐진 일레인.
그런데 일레인을 아는 눈치인 라베스. 심지어 소원도 세 개나 들어주겠다는데……?
어쨌든 세상은 구하고 봐야 할 것 같아서 멸망시키지 말아 달라고 빌었더니 10년 전의 과거, 열여섯 살 시절로 회귀했다.

하지만 라베스에겐 다른 꿍꿍이가 있었으니, 
5백 년 전, 라베스는 아끼던 계약자 랜서스 아퀴날에게 봉인당했다.
봉인에서 풀려난 뒤 복수심에 불타 세상을 멸망시키려는데, 제물이랍시고 바쳐진 인간이 세상에, 랜서스의 환생자? 그것도 전생을 기억하지 못해……?
‘가장 고통스러운 방법으로 마력핵을 회수해서 복수할 테다.’라베스는 회심의 미소를 지으며 친절한 척한다.
그런데 이 녀석, 곁에서 지켜보니 아무래도 바보 같다.이대로 뒀다가는 라베스가 복수하기도 전에 인간 사회에서 도태될 모양새다.

‘어쩔 수 없지. 그때까지는 내가 보호해 줄 수밖에.’
분명 귀찮은 일인데 왠지 웃음이 나온다.",https://image-comic.pstatic.net/webtoon/808910/thumbnail/thumbnail_IMAG21_7ff45d3f-5da2-49c4-b91a-ad1396ed6793.jpg,https://comic.naver.com/webtoon/list?titleId=808910&tab=thu
347,일진만화에서 살아남기,현실안주형,액션,"1위 일진 웹툰 작가 노철민, 자신이 만든 웹툰 속에 갇히다!
그것도 세계관 최약체 캐릭터로! 세계관 최강자 ‘주인공’의 몸속엔 그의 탈주 어시스트?!
성격 파탄 일진 웹툰 작가와 그의 탈주 어시스트, 이 엉망진창 콤비는 험악한 일진만화 세계에서 살아남을 수 있을까?",https://image-comic.pstatic.net/webtoon/817611/thumbnail/thumbnail_IMAG21_b00a586f-5f01-4320-bad6-7c27c844761e.jpg,https://comic.naver.com/webtoon/list?titleId=817611&tab=thu
348,달의 요람,이정선,드라마,"낯선 나라 유안에 끌려온 멸망국의 포로, 월영.
황궁에서 만난 건 가국을 멸망시킨 유안의 장군 연오와 대 유안 제국의 황제였다.
궁녀에서 황귀비로, 가장 낮은 곳에서 가장 높은 곳으로
거침없이 오르는 월영의 잔혹한 궁중로맨스가 시작된다.",https://image-comic.pstatic.net/webtoon/762035/thumbnail/thumbnail_IMAG21_4123154521771304291.jpg,https://comic.naver.com/webtoon/list?titleId=762035&tab=thu
349,"엔딩, 바꿔보려합니다",모카빵,로맨스,"배드엔딩만 쓰는 피폐소설작가 변수아는
누군가의 저주로 인해 현재 연재중인  ‘청춘의 끝에’의 악녀 최세화로 빙의된다.
인성파탄자, 소시오패스, 이중인격자, 싸이코패스뿐인 소설 속에서
과연 수아는 살아서 원래 세계로 돌아갈 수 있을까?",https://image-comic.pstatic.net/webtoon/802378/thumbnail/thumbnail_IMAG21_125f2441-6e6a-4cea-bfec-2969a1107fcf.jpg,https://comic.naver.com/webtoon/list?titleId=802378&tab=thu
350,케찰코아틀 - 다빗,d몬,드라마,"카르텔이 장악해 피로 얼룩진 나라 칸디아.
한때 칸디아를 지배하는 카르텔의 외아들이었던 소년은
성인이 되어 나타나 카르텔 간부들을 제거하기 시작한다. 
모든 것의 답이 될, '케찰코아틀'의 정체를 추적하기 위해.

*수요웹툰 <케찰코아틀-헤수스>와 이어집니다.",https://image-comic.pstatic.net/webtoon/805746/thumbnail/thumbnail_IMAG21_16152025-2df4-4de9-98fd-954dfb4c0bd2.jpeg,https://comic.naver.com/webtoon/list?titleId=805746&tab=thu
351,35cm,홍가,로맨스,"초등학생 때는 반에서 키가 제일 컸지만 그 키 그대로 고등학생이 된 반하나.
그리고 하나의 눈 앞에 나타난, 한참을 올려다봐야하는 훤칠한 남자애. 그 애의 정체는 바로 하나보다 작았던 한결이라고?
옛날이나 지금이나 똑같은 키 차이지만, 너와 나의 입장이 뒤바뀐 35cm 거리감 이야기!",https://image-comic.pstatic.net/webtoon/703847/thumbnail/thumbnail_IMAG21_75e07916-d264-42ee-8af7-2788f8b9235f.jpg,https://comic.naver.com/webtoon/list?titleId=703847&tab=thu
352,아빠같은 남자,이수민,드라마,"“마음에 드실거예요. 아빠같은 남자거든요.”
사이코패스 성격을 숨기고 살아가는 로펌대표 묘인준은 자신의 본성을 잘 감춘 채 재력과 권력, 그리고 겉보기에 화목한 가정까지 모든 걸 갖추고 살아가고 있다. 
어느 날 끔찍히 사랑하는 외동딸 수진이 아버지 묘인준에게 결혼할 남자(정이현)를 소개하게 되는데, 묘인준은 그 순간 딸의 남자가 자신과 같은 부류의 인간임을 알아본다. 
자신이 이룬 모든 것의 상징과도 같은  딸을 향해 접근하는 것은 물론, 여러 의심스러운 상황에서 계속 마주치게 되는 정이현...
묘인준은 그에게 딸을 뺏길 수 없다는 생각을 하게 되지만, 자신의 두 얼굴을 들키지 않으면서 딸을 지키기란  쉽지 않다. 
거기에 더해 자신과 자신의 회사 법무법인 노블의 주변에서는 끊임없이 잡음이 들려오기 시작하고, 묘인준의 내재된 본성이 서서히 모습을 드러내며  상황은 점점 복잡해진다.",https://image-comic.pstatic.net/webtoon/774451/thumbnail/thumbnail_IMAG21_dfacd585-dc48-410e-b91d-1a3131a4c54d.jpg,https://comic.naver.com/webtoon/list?titleId=774451&tab=thu
353,불쌍해야 하는 남자,윤병,드라마,"사람의 위치는 처음부터 정해져있다고 믿던 심연후.
하지만 사고로 인해 부상을 얻고 처음으로 다른 사람들의 관심을 받아 본다.
언제나 ‘관심 같은 것에 관심 없어-’라고 생각했지만, 이제 남들의 관심 없이는 안되게 돼버렸다...!
남들에게 관심을 받을 수 있는 유일한 방법.
‘불쌍해야만’ 남들의 관심을 얻을 수 있다면... 어디까지라도 불쌍해지겠다!",https://image-comic.pstatic.net/webtoon/807356/thumbnail/thumbnail_IMAG21_7c35811d-1498-4d50-a38c-0b494502018c.jpg,https://comic.naver.com/webtoon/list?titleId=807356&tab=thu
354,너와 XX,뉸,로맨스,"데이팅 앱? 그거 그냥 가볍게 즐기는 앱 아냐?
어느새 이성을 만나는데 대중화되어버린 데이팅 앱.
친구 사이인 원아와 지희도 우연히 XX라는 데이팅 앱을 사용하게 된다
데이팅 앱으로 다양한 남자들을 만나게 되는 지희와 남사친과 XX로 만난 남자 사이에서 고민하는 원아
과연 그녀들은 진실한 사랑을 찾을 수 있을까?",https://image-comic.pstatic.net/webtoon/807655/thumbnail/thumbnail_IMAG21_d962d301-4188-46d7-89dc-77aa4c9373a5.jpg,https://comic.naver.com/webtoon/list?titleId=807655&tab=thu
355,더티드레스,zzZ,드라마,"어린 시절 뭘해도 잘 해내 예쁨받은 민주.
자기가 최고인 줄 알았던 생각은 어린 한솔을 만나고 깨지게 된다.
한솔의 재능을 질투해 열등감을 갖고 거리를 두지만,
한솔은 그런 민주에게 다가가기만 하는데...",https://image-comic.pstatic.net/webtoon/816771/thumbnail/thumbnail_IMAG21_b3aff2f3-bac2-4657-9722-1220aa07e14d.jpg,https://comic.naver.com/webtoon/list?titleId=816771&tab=thu
356,황제사냥,KAN,판타지,"지구 멸망 후 홀로 이세계로 떨어진 불멸자 '윤슬'. 
모든 일의 원흉인 황제를 사냥한다!

여리여리한 외모는 페이크,
일단 주먹부터 나가고 보는 그녀의
심장이 뜨거워지는 액션판타지!",https://image-comic.pstatic.net/webtoon/800304/thumbnail/thumbnail_IMAG21_64d41d2c-4a6d-46f1-989d-6f0c1053806b.jpg,https://comic.naver.com/webtoon/list?titleId=800304&tab=thu
357,따개비,뜰새,스릴러,"작은 무인도, 굴덕도의 등대 관리 공무원 이어진.
평소처럼 평화롭고 지루한 등대에서 시간이나 때우던 어느 날,
친한 낚시꾼이 넘겨준 감생이에서 표피를 뚫고 나온
괴이한 따개비를 보게 된다.

그리고 그 후...",https://image-comic.pstatic.net/webtoon/792277/thumbnail/thumbnail_IMAG21_a0d9827b-0e2c-48ce-a1ca-ccb2d4ff65f1.jpg,https://comic.naver.com/webtoon/list?titleId=792277&tab=thu
358,3X3!,만능유자차,드라마,"학교 최강 오타쿠 민지, 문제아 해인, 전교 1등 지수.
그들은 '진로 활동부'라는 영문 모를 동아리의 입부를 권유받게 되는데...
그러던 중 비엘을 사랑하는 동인녀 민지는 몰래 그리던 비엘 만화를 해인에게 들키게 된다.
중학교 시절 마지막 여름을 맞이한 삼인방의 학교생활.",https://image-comic.pstatic.net/webtoon/812223/thumbnail/thumbnail_IMAG21_8cd5cd96-8a33-40f2-bcad-c22179ffc5b8.jpg,https://comic.naver.com/webtoon/list?titleId=812223&tab=thu
359,카루나,강호진,판타지,"지옥의 군대와 맞서는 항마승병 카루나.
카루나에 도전하는 소년액션 모험 판타지!",https://image-comic.pstatic.net/webtoon/754876/thumbnail/thumbnail_IMAG21_3904682673849053541.jpg,https://comic.naver.com/webtoon/list?titleId=754876&tab=thu
360,"첫사랑, 두 번째",하모,로맨스,"첫사랑과 이별 후 8년의 시간, 최고의 복수는 잘 사는 것이라 생각해 예능 PD가 되었다.
10년의 연애 이후 홀연히 사라진 첫사랑 '한담이', 그랬던 첫사랑이 돌싱으로 돌아왔다.
그것도.. 내가 기획한 '돌싱 연애 프로그램'으로?!
사랑과 연애, 결혼과 이혼, 낭만과 현실에서 고민하고 좌절을 경험하는 30대의 현실 로맨스 드라마.",https://image-comic.pstatic.net/webtoon/817049/thumbnail/thumbnail_IMAG21_d4bf4335-09ef-41c9-98e5-eaf3105b23dc.jpg,https://comic.naver.com/webtoon/list?titleId=817049&tab=thu
